experiment_id,transcript_id,model_name,technique_name,rag_enabled,quantity_value,estimated_weight_g
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,50.0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,30.0
525,30,Gemma-SEA-LION v4 4B,few-shot,false,250.0,250.0
525,30,Gemma-SEA-LION v4 4B,few-shot,false,125.0,125.0
525,30,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,1.0,400.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,2.0,80.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,1.0,100.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,1.0,200.0
527,31,Gemma-SEA-LION v4 4B,few-shot,false,100.0,100.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,4.0,20.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,1.0,2.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,1.0,100.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,0.5,4.0
529,32,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
531,33,Gemma-SEA-LION v4 4B,few-shot,false,1.0,200.0
531,33,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0
531,33,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0
531,33,Gemma-SEA-LION v4 4B,few-shot,false,3.0,300.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,200.0,200.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,15.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,10.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,10.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,5.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,3.0,15.0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,200.0,200.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,7.0,600.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,1.0,20.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,1.0,60.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,1.0,1.0
536,35,Gemma-SEA-LION v4 4B,few-shot,false,1.0,0.5
536,35,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,2.0,14.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,1.0,12.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,2.0,6.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,1.0,7.0
540,37,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,4.0,300.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,1.0,2.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,100.0,100.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,200.0,200.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,30.0,30.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,50.0,50.0
542,38,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,268.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,25.0,260.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,50.0,50.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,200.0,200.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,50.0,50.0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,200.0,360.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,4.0,200.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,2.0,28.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,400.0,400.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,1.0,150.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,50.0,50.0
544,39,Gemma-SEA-LION v4 4B,few-shot,false,1.0,80.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,2.0,14.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,2.0,6.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,1.0,6.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,1.0,6.0
548,41,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,false,300.0,300.0
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,30.0
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,15.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,1.0,200.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0
559,46,Gemma-SEA-LION v4 4B,few-shot,false,1.0,30.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,6.0,10.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,15.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,8.0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,7.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,2.0,150.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,2.5,20.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,2.0,15.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,1.0,80.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0
563,48,Gemma-SEA-LION v4 4B,few-shot,false,2.0,15.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,50.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,150.0,150.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,20.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,8.0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,200.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,2.0,15.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,2.0,6.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,14.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0
566,49,Gemma-SEA-LION v4 4B,few-shot,false,1.0,1.0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,false,300.0,300.0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,25.0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,240.0
568,6,Gemma-SEA-LION v4 4B,structured-output,false,3.0,600.0
568,6,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
568,6,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
568,6,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
568,6,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,2.0,500.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,2.5,100.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,60.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,80.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,3.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,150.0,150.0
569,50,Gemma-SEA-LION v4 4B,few-shot,false,1.0,3.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,200.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,75.0,75.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,150.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,2.0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,false,250.0,250.0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,false,125.0,125.0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,100.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,300.0,300.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,50.0,50.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,100.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,30.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,60.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,150.0,150.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,1.0,3.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,1.0,3.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,60.0,60.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,30.0,30.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,1.0,6.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,2.0,30.0
576,9,Gemma-SEA-LION v4 4B,structured-output,false,2.0,10.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,150.0,150.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,15.0,15.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,2.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,150.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,6.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,8.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,0.5,2.0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,1.0,120.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,0.5,240.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,1.0,50.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,1.0,80.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,2.0,60.0
578,10,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,false,3.0,30.0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,60.0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,false,3.0,150.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,7.0,350.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,30.0,30.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,30.0,30.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,3.0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,15.0,15.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,4.0,160.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,150.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,6.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,50.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,20.0,20.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,3.0,45.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,70.0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,200.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,60.0,60.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,30.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,15.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,10.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,6.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,6.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,85.0,85.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,1.0,275.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,1.0,20.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
599,20,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,250.0,250.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,80.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,6.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,50.0,50.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,8.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,100.0,100.0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,150.0,150.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.5,150.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.5,30.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,15.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,50.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,80.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,10.0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,30.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,200.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,15.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,6.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,5.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,15.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,15.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,8.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,15.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,10.0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,1.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.0,300.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,2.5,100.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,30.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,1.0,80.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,0.25,10.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,0.25,5.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,0.5,8.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,150.0,150.0
611,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,0.25,6.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,2.0,300.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,2.0,20.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,1.0,120.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,1.0,240.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,60.0,60.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,1.0,80.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,1.0,8.0
612,25,Gemma-SEA-LION v4 4B,structured-output,false,1.0,60.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,120.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,2.0,15.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,3.0,10.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
613,26,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
615,28,Gemma-SEA-LION v4 4B,structured-output,false,300.0,300.0
615,28,Gemma-SEA-LION v4 4B,structured-output,false,2.0,28.0
615,28,Gemma-SEA-LION v4 4B,structured-output,false,1.0,3.0
615,28,Gemma-SEA-LION v4 4B,structured-output,false,10.0,200.0
615,28,Gemma-SEA-LION v4 4B,structured-output,false,1.0,245.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,1.0,250.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,50.0,50.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,1.0,25.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,30.0,30.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,2.0,100.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,100.0,100.0
616,29,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
617,30,Gemma-SEA-LION v4 4B,structured-output,false,250.0,250.0
617,30,Gemma-SEA-LION v4 4B,structured-output,false,120.0,120.0
617,30,Gemma-SEA-LION v4 4B,structured-output,false,2.0,10.0
617,30,Gemma-SEA-LION v4 4B,structured-output,false,2.0,60.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,1.0,300.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,2.0,100.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,2.0,50.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,1.0,30.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,1.0,20.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
618,31,Gemma-SEA-LION v4 4B,structured-output,false,1.0,50.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,1.0,200.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,4.0,10.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,1.0,2.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,1.0,200.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,2.0,10.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,2.0,10.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,0.5,3.0
619,32,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
620,33,Gemma-SEA-LION v4 4B,structured-output,false,150.0,150.0
620,33,Gemma-SEA-LION v4 4B,structured-output,false,30.0,30.0
620,33,Gemma-SEA-LION v4 4B,structured-output,false,60.0,60.0
620,33,Gemma-SEA-LION v4 4B,structured-output,false,2.0,160.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,2.0,100.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,2.0,15.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,2.0,10.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
624,37,Gemma-SEA-LION v4 4B,structured-output,false,150.0,150.0
631,3,MedGemma 4B,zero-shot,false,1.0,500.0
631,3,MedGemma 4B,zero-shot,false,2.0,30.0
631,3,MedGemma 4B,zero-shot,false,1.0,20.0
631,3,MedGemma 4B,zero-shot,false,1.0,20.0
631,3,MedGemma 4B,zero-shot,false,1.0,15.0
631,3,MedGemma 4B,zero-shot,false,1.0,5.0
631,3,MedGemma 4B,zero-shot,false,1.0,2.0
631,3,MedGemma 4B,zero-shot,false,1.0,2.0
631,3,MedGemma 4B,zero-shot,false,1.0,200.0
631,3,MedGemma 4B,zero-shot,false,1.0,200.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,2.5,150.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,2.0,30.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,1.0,50.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,1.0,80.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,0.25,5.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,2.0,30.0
636,48,Gemma-SEA-LION v4 4B,structured-output,false,1.0,20.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,200.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,2.0,16.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,2.0,6.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,5.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,15.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,10.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,1.0,3.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,2.0,500.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,2.5,130.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,1.0,60.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,1.0,80.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,,1.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,,0.5
638,50,Gemma-SEA-LION v4 4B,structured-output,false,,0.5
638,50,Gemma-SEA-LION v4 4B,structured-output,false,150.0,150.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,,1.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,450.0,450.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,20.0,16.9
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,14.9
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,15.0,16.3
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,1.0,2.5
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,13.7
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,16.9
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,17.8
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,50.0,50.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,2.0,30.7
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.0,275.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,2.0,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.5,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.0,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.5,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.0,25.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,3.0,180.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.5,60.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,1.0,60.0
647,6,MedGemma 4B,zero-shot,false,1.0,1000.0
647,6,MedGemma 4B,zero-shot,false,1.0,5.0
647,6,MedGemma 4B,zero-shot,false,1.0,5.0
647,6,MedGemma 4B,zero-shot,false,1.0,5.0
647,6,MedGemma 4B,zero-shot,false,1.0,20.0
647,6,MedGemma 4B,zero-shot,false,200.0,200.0
