transcript_id,model_name,technique_name,rag_enabled,json_valid,total_calories,total_protein_g,total_fat_g,total_carbohydrate_g,ingredient_count
33,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
33,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
33,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
33,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
33,Qwen 2.5 3B Instruct,chain-of-thought,false,true,59.0,3.0,4.6,7.8,0
33,Qwen 2.5 3B Instruct,few-shot,false,true,205.0,13.0,17.0,1.0,4
33,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,4
33,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
34,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,180.0,30.0,9.0,0.0,0
34,Gemma-SEA-LION v4 4B,few-shot,false,true,320.0,35.0,18.0,0.0,0
34,Gemma-SEA-LION v4 4B,structured-output,false,true,160.0,30.0,8.0,0.0,0
34,Gemma-SEA-LION v4 4B,zero-shot,false,true,200.0,30.0,10.0,0.0,0
34,Llama 3.2 3B Instruct,chain-of-thought,false,true,140.0,31.0,3.5,0.0,0
34,Llama 3.2 3B Instruct,few-shot,false,true,400.0,30.0,20.0,60.0,3
34,Llama 3.2 3B Instruct,structured-output,false,true,0.0,30.0,0.0,0.0,0
34,Llama 3.2 3B Instruct,zero-shot,false,true,100.0,30.0,3.5,0.0,0
34,MedGemma 4B,chain-of-thought,false,true,400.0,40.0,20.0,0.0,0
34,MedGemma 4B,few-shot,false,true,350.0,45.0,18.0,0.0,0
34,MedGemma 4B,structured-output,false,true,300.0,25.0,8.0,0.0,0
34,MedGemma 4B,zero-shot,false,true,375.0,35.0,28.0,0.0,0
34,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
34,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
34,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
34,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
34,Qwen 2.5 3B Instruct,chain-of-thought,false,true,168.7,30.7,9.34,0.0,0
34,Qwen 2.5 3B Instruct,few-shot,false,true,,,,,0
34,Qwen 2.5 3B Instruct,structured-output,false,true,341.0,36.4,22.98,3.3,0
34,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,8
35,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,450.0,40.0,30.0,30.0,8
35,Gemma-SEA-LION v4 4B,few-shot,false,true,450.0,40.0,30.0,25.0,8
35,Gemma-SEA-LION v4 4B,structured-output,false,true,600.0,140.0,35.0,0.0,0
35,Gemma-SEA-LION v4 4B,zero-shot,false,true,600.0,80.0,30.0,0.0,0
35,Llama 3.2 3B Instruct,chain-of-thought,false,true,1200.0,10.0,60.0,24.0,0
35,Llama 3.2 3B Instruct,few-shot,false,true,350.0,40.0,30.0,20.0,2
35,Llama 3.2 3B Instruct,structured-output,false,true,2000.0,150.0,100.0,50.0,0
35,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,15.0,3.0,0.0,0
35,MedGemma 4B,chain-of-thought,false,true,500.0,40.0,25.0,30.0,9
35,MedGemma 4B,few-shot,false,true,350.0,35.0,25.0,3.0,0
35,MedGemma 4B,structured-output,false,true,746.0,53.1,35.9,64.3,8
35,MedGemma 4B,zero-shot,false,true,750.0,40.0,30.0,50.0,8
35,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
35,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
35,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
35,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
35,Qwen 2.5 3B Instruct,chain-of-thought,false,true,146.0,19.7,9.3,8.5,0
35,Qwen 2.5 3B Instruct,few-shot,false,true,300.0,20.0,25.0,1.0,8
35,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,2
35,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
36,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,100.0,0.0,11.0,0.0,0
36,Gemma-SEA-LION v4 4B,few-shot,false,true,104.0,0.0,11.0,0.0,0
36,Gemma-SEA-LION v4 4B,structured-output,false,true,98.0,0.0,23.0,0.0,0
36,Gemma-SEA-LION v4 4B,zero-shot,false,true,90.0,0.0,23.0,0.0,0
36,Llama 3.2 3B Instruct,chain-of-thought,false,true,450.0,0.0,51.5,0.0,0
36,Llama 3.2 3B Instruct,few-shot,false,true,120.0,0.0,14.0,0.0,0
36,Llama 3.2 3B Instruct,structured-output,false,true,40.0,1.0,0.0,10.0,0
36,Llama 3.2 3B Instruct,zero-shot,false,true,192.0,0.0,18.2,0.0,0
36,MedGemma 4B,chain-of-thought,false,true,200.0,0.0,23.0,0.0,0
36,MedGemma 4B,few-shot,false,true,260.0,0.0,28.0,0.0,0
36,MedGemma 4B,structured-output,false,true,110.0,0.0,13.0,0.0,0
36,MedGemma 4B,zero-shot,false,true,204.0,0.4,26.0,0.1,0
36,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
36,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
36,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
36,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
36,Qwen 2.5 3B Instruct,chain-of-thought,false,true,102.0,0.0,8.25,0.0,0
36,Qwen 2.5 3B Instruct,few-shot,false,true,4.0,,,,0
36,Qwen 2.5 3B Instruct,structured-output,false,true,576.0,0.0,54.0,0.0,0
36,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
37,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,190.0,8.0,16.0,7.0,0
37,Gemma-SEA-LION v4 4B,few-shot,false,true,600.0,18.0,35.0,70.0,7
37,Gemma-SEA-LION v4 4B,structured-output,false,true,400.0,15.0,25.0,50.0,8
37,Gemma-SEA-LION v4 4B,zero-shot,false,true,350.0,15.0,25.0,40.0,8
37,Llama 3.2 3B Instruct,chain-of-thought,false,false,,,,,0
37,Llama 3.2 3B Instruct,few-shot,false,true,190.0,8.0,16.0,8.0,0
37,Llama 3.2 3B Instruct,structured-output,false,true,720.0,8.0,72.8,32.0,0
37,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,5.0,0.0,100.0,7
37,MedGemma 4B,chain-of-thought,false,true,900.0,7.0,8.0,4.0,0
37,MedGemma 4B,few-shot,false,true,490.0,15.0,35.0,8.0,0
37,MedGemma 4B,structured-output,false,true,900.0,8.0,9.0,7.0,0
37,MedGemma 4B,zero-shot,false,true,900.0,8.0,16.0,7.0,0
37,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
37,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
37,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
37,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
37,Qwen 2.5 3B Instruct,chain-of-thought,false,true,254.0,6.0,9.8,45.0,3
37,Qwen 2.5 3B Instruct,few-shot,false,true,250.0,13.0,21.0,1.0,12
37,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,7
37,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,7
38,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,60.0,1.0,0.5,12.0,0
38,Gemma-SEA-LION v4 4B,few-shot,false,true,600.0,30.0,38.0,70.0,8
38,Gemma-SEA-LION v4 4B,structured-output,false,true,60.0,2.0,10.0,12.0,0
38,Gemma-SEA-LION v4 4B,zero-shot,false,true,600.0,25.0,35.0,60.0,8
38,Llama 3.2 3B Instruct,chain-of-thought,false,true,25.6,1.6,0.2,5.7,0
38,Llama 3.2 3B Instruct,few-shot,false,true,450.0,30.0,35.0,50.0,4
38,Llama 3.2 3B Instruct,structured-output,false,true,40.0,1.2,0.0,9.6,0
38,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,8
38,MedGemma 4B,chain-of-thought,false,true,20.0,0.5,0.5,4.0,0
38,MedGemma 4B,few-shot,false,true,600.0,30.0,35.0,60.0,8
38,MedGemma 4B,structured-output,false,true,260.0,4.0,2.3,16.0,0
38,MedGemma 4B,zero-shot,false,true,20.0,1.0,0.5,8.0,0
38,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
38,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
38,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
38,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
38,Qwen 2.5 3B Instruct,chain-of-thought,false,true,278.0,2.8,9.6,17.1,6
38,Qwen 2.5 3B Instruct,few-shot,false,true,165.0,16.0,8.5,2.5,0
38,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,3
38,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,13
39,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,450.0,20.0,25.0,80.0,8
39,Gemma-SEA-LION v4 4B,few-shot,false,true,1200.0,50.0,70.0,160.0,8
39,Gemma-SEA-LION v4 4B,structured-output,false,true,130.0,9.0,10.0,1.0,0
39,Gemma-SEA-LION v4 4B,zero-shot,false,true,400.0,20.0,25.0,60.0,7
39,Llama 3.2 3B Instruct,chain-of-thought,false,true,140.0,12.0,5.0,0.0,0
39,Llama 3.2 3B Instruct,few-shot,false,true,500.0,20.0,40.0,60.0,7
39,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,6
39,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
39,MedGemma 4B,chain-of-thought,false,true,530.0,18.0,12.0,75.0,8
39,MedGemma 4B,few-shot,false,true,600.0,25.0,25.0,60.0,8
39,MedGemma 4B,structured-output,false,true,156.0,13.0,12.0,1.0,0
39,MedGemma 4B,zero-shot,false,true,350.0,18.0,12.0,45.0,10
39,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
39,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
39,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
39,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
39,Qwen 2.5 3B Instruct,chain-of-thought,false,true,1283.7,31.5,45.9,144.6,6
39,Qwen 2.5 3B Instruct,few-shot,false,true,240.0,2.8,2.0,51.0,0
39,Qwen 2.5 3B Instruct,structured-output,false,true,8.92,0.39,0.17,3.64,0
39,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
40,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,160.0,32.0,4.0,0.0,0
40,Gemma-SEA-LION v4 4B,few-shot,false,true,416.0,84.0,25.0,0.0,0
40,Gemma-SEA-LION v4 4B,structured-output,false,true,300.0,40.0,18.0,0.0,0
40,Gemma-SEA-LION v4 4B,zero-shot,false,true,160.0,26.0,8.0,0.0,0
40,Llama 3.2 3B Instruct,chain-of-thought,false,true,180.0,30.0,6.0,0.0,0
40,Llama 3.2 3B Instruct,few-shot,false,true,450.0,30.0,30.0,20.0,3
40,Llama 3.2 3B Instruct,structured-output,false,true,360.0,60.0,12.0,0.0,0
40,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,4
40,MedGemma 4B,chain-of-thought,false,true,382.0,53.0,27.0,0.0,0
40,MedGemma 4B,few-shot,false,true,450.0,40.0,28.0,1.0,0
40,MedGemma 4B,structured-output,false,true,430.0,40.0,28.0,0.0,0
40,MedGemma 4B,zero-shot,false,true,650.0,45.0,35.0,60.0,10
40,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
40,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
40,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
40,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
40,Qwen 2.5 3B Instruct,chain-of-thought,false,true,174.0,31.7,6.8,0.0,0
40,Qwen 2.5 3B Instruct,few-shot,false,true,279.0,38.0,18.0,1.0,0
40,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,5
40,Qwen 2.5 3B Instruct,zero-shot,false,true,284.0,8.3,3.7,59.2,0
41,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,450.0,18.0,28.0,50.0,8
41,Gemma-SEA-LION v4 4B,few-shot,false,true,600.0,20.0,40.0,60.0,8
41,Gemma-SEA-LION v4 4B,structured-output,false,true,900.0,24.0,72.0,7.0,0
41,Gemma-SEA-LION v4 4B,zero-shot,false,true,300.0,12.0,25.0,40.0,8
41,Llama 3.2 3B Instruct,chain-of-thought,false,true,190.0,8.0,16.0,8.0,0
41,Llama 3.2 3B Instruct,few-shot,false,true,450.0,20.0,35.0,60.0,11
41,Llama 3.2 3B Instruct,structured-output,false,true,190.0,8.0,16.5,8.0,0
41,Llama 3.2 3B Instruct,zero-shot,false,true,450.0,7.0,24.0,10.0,0
41,MedGemma 4B,chain-of-thought,false,true,900.0,7.0,8.0,6.0,0
41,MedGemma 4B,few-shot,false,true,300.0,17.0,18.0,10.0,0
41,MedGemma 4B,structured-output,false,true,900.0,8.0,8.0,4.0,0
41,MedGemma 4B,zero-shot,false,true,190.0,6.0,16.0,7.0,0
41,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
41,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
41,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
41,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
41,Qwen 2.5 3B Instruct,chain-of-thought,false,true,0.0,0.0,0.0,0.0,7
41,Qwen 2.5 3B Instruct,few-shot,false,true,250.0,13.0,21.0,1.0,7
41,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,8
41,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,1
43,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,248.0,60.0,17.0,0.0,0
43,Gemma-SEA-LION v4 4B,few-shot,false,true,650.0,110.0,47.0,0.0,0
43,Gemma-SEA-LION v4 4B,structured-output,false,true,450.0,80.0,30.0,0.0,0
43,Gemma-SEA-LION v4 4B,zero-shot,false,true,400.0,80.0,25.0,0.0,0
43,Llama 3.2 3B Instruct,chain-of-thought,false,true,10.0,,0.9,2.0,0
43,Llama 3.2 3B Instruct,few-shot,false,true,500.0,40.0,30.0,60.0,6
43,Llama 3.2 3B Instruct,structured-output,false,true,0.0,40.0,20.0,0.0,0
43,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
43,MedGemma 4B,chain-of-thought,false,true,270.0,45.0,23.0,0.0,0
43,MedGemma 4B,few-shot,false,true,2500.0,70.0,200.0,10.0,0
43,MedGemma 4B,structured-output,false,true,250.0,25.0,15.0,0.0,0
43,MedGemma 4B,zero-shot,false,true,250.0,40.0,20.0,0.0,0
43,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
43,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
43,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
43,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
43,Qwen 2.5 3B Instruct,chain-of-thought,false,true,149.68,34.68,3.7,0.0,0
43,Qwen 2.5 3B Instruct,few-shot,false,true,144.0,13.0,10.0,1.0,0
43,Qwen 2.5 3B Instruct,structured-output,false,true,239.0,22.0,8.0,0.0,0
43,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,6
44,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,160.0,35.0,10.0,0.0,0
44,Gemma-SEA-LION v4 4B,few-shot,false,true,200.0,35.0,14.0,0.0,0
44,Gemma-SEA-LION v4 4B,structured-output,false,true,160.0,25.0,9.0,0.0,0
44,Gemma-SEA-LION v4 4B,zero-shot,false,true,160.0,25.0,9.0,0.0,0
44,Llama 3.2 3B Instruct,chain-of-thought,false,true,1800.0,140.0,120.0,160.0,8
44,Llama 3.2 3B Instruct,few-shot,false,true,500.0,35.0,35.0,20.0,9
44,Llama 3.2 3B Instruct,structured-output,false,true,0.0,40.0,0.0,0.0,0
44,Llama 3.2 3B Instruct,zero-shot,false,true,1200.0,50.0,80.0,60.0,5
44,MedGemma 4B,chain-of-thought,false,true,250.0,25.0,15.0,0.0,0
44,MedGemma 4B,few-shot,false,true,280.0,30.0,18.0,0.0,0
44,MedGemma 4B,structured-output,false,true,280.0,25.0,14.0,0.0,0
44,MedGemma 4B,zero-shot,false,true,260.0,25.0,14.0,0.0,0
44,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
44,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
44,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
44,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
44,Qwen 2.5 3B Instruct,chain-of-thought,false,true,246.9,25.7,8.7,2.4,0
44,Qwen 2.5 3B Instruct,few-shot,false,true,350.0,18.0,21.0,5.0,12
44,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,14
44,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,12
46,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,650.0,40.0,45.0,60.0,8
46,Gemma-SEA-LION v4 4B,few-shot,false,true,750.0,60.0,62.0,50.0,8
46,Gemma-SEA-LION v4 4B,structured-output,false,true,300.0,30.0,15.0,0.0,0
46,Gemma-SEA-LION v4 4B,zero-shot,false,true,300.0,40.0,15.0,0.0,0
46,Llama 3.2 3B Instruct,chain-of-thought,false,true,120.0,24.0,8.4,0.0,0
46,Llama 3.2 3B Instruct,few-shot,false,true,500.0,40.0,35.0,30.0,3
46,Llama 3.2 3B Instruct,structured-output,false,true,360.0,30.0,20.0,0.0,0
46,Llama 3.2 3B Instruct,zero-shot,false,true,140.0,30.0,3.5,0.0,0
46,MedGemma 4B,chain-of-thought,false,true,450.0,40.0,30.0,0.0,0
46,MedGemma 4B,few-shot,false,true,650.0,50.0,42.0,60.0,8
46,MedGemma 4B,structured-output,false,true,400.0,40.0,25.0,0.0,0
46,MedGemma 4B,zero-shot,false,true,350.0,30.0,20.0,0.0,0
46,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
46,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
46,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
46,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
46,Qwen 2.5 3B Instruct,chain-of-thought,false,true,84.7,28.3,3.9,0.0,0
46,Qwen 2.5 3B Instruct,few-shot,false,true,1020.0,56.0,76.0,50.0,11
46,Qwen 2.5 3B Instruct,structured-output,false,true,165.0,32.675,8.375,0.0,0
46,Qwen 2.5 3B Instruct,zero-shot,false,true,238.6,34.7,9.7,0.0,0
48,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,250.0,8.0,12.0,15.0,7
48,Gemma-SEA-LION v4 4B,few-shot,false,true,300.0,8.0,15.0,12.0,9
48,Gemma-SEA-LION v4 4B,structured-output,false,true,250.0,8.0,12.0,15.0,9
48,Gemma-SEA-LION v4 4B,zero-shot,false,true,250.0,8.0,12.0,20.0,8
48,Llama 3.2 3B Instruct,chain-of-thought,false,true,2400.0,126.5,179.7,599.9,5
48,Llama 3.2 3B Instruct,few-shot,false,true,120.0,2.0,10.0,6.0,5
48,Llama 3.2 3B Instruct,structured-output,false,true,16.0,0.6,0.1,3.9,0
48,Llama 3.2 3B Instruct,zero-shot,false,true,0.0,1.3,0.0,5.4,0
48,MedGemma 4B,chain-of-thought,false,true,250.0,6.0,8.0,25.0,8
48,MedGemma 4B,few-shot,false,true,16.0,1.0,0.5,4.0,0
48,MedGemma 4B,structured-output,false,true,250.0,6.0,6.5,28.0,9
48,MedGemma 4B,zero-shot,false,true,250.0,10.0,8.0,25.0,7
48,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
48,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
48,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
48,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
48,Qwen 2.5 3B Instruct,chain-of-thought,false,true,15.0,1.1,0.3,6.4,0
48,Qwen 2.5 3B Instruct,few-shot,false,true,280.0,12.0,25.0,1.0,8
48,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,9
48,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,8
49,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,80.0,3.0,12.0,9.0,10
49,Gemma-SEA-LION v4 4B,few-shot,false,true,150.0,3.0,16.0,8.0,10
49,Gemma-SEA-LION v4 4B,structured-output,false,true,80.0,3.0,12.0,9.0,10
49,Gemma-SEA-LION v4 4B,zero-shot,false,true,80.0,3.0,12.0,10.0,10
49,Llama 3.2 3B Instruct,chain-of-thought,false,true,16.0,0.5,0.5,3.7,0
49,Llama 3.2 3B Instruct,few-shot,false,true,16.0,0.5,0.2,3.7,0
49,Llama 3.2 3B Instruct,structured-output,false,true,10.0,0.5,0.5,3.0,0
49,Llama 3.2 3B Instruct,zero-shot,false,true,16.0,0.7,0.5,3.5,0
49,MedGemma 4B,chain-of-thought,false,true,50.0,3.0,2.5,7.5,10
49,MedGemma 4B,few-shot,false,true,200.0,5.0,15.0,8.0,10
49,MedGemma 4B,structured-output,false,true,50.0,2.0,2.5,8.0,10
49,MedGemma 4B,zero-shot,false,true,60.0,2.0,2.5,6.0,10
49,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
49,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
49,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
49,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
49,Qwen 2.5 3B Instruct,chain-of-thought,false,true,708.0,4.7,45.0,60.0,11
49,Qwen 2.5 3B Instruct,few-shot,false,true,250.0,13.0,21.0,1.0,10
49,Qwen 2.5 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,10
49,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,8
50,Gemma-SEA-LION v4 4B,chain-of-thought,false,true,500.0,40.0,40.0,10.0,9
50,Gemma-SEA-LION v4 4B,few-shot,false,true,350.0,25.0,28.0,5.0,9
50,Gemma-SEA-LION v4 4B,structured-output,false,true,500.0,40.0,40.0,10.0,9
50,Gemma-SEA-LION v4 4B,zero-shot,false,true,250.0,20.0,20.0,5.0,9
50,Llama 3.2 3B Instruct,chain-of-thought,false,true,960.0,90.0,52.0,45.0,8
50,Llama 3.2 3B Instruct,few-shot,false,true,16.0,1.0,0.0,4.0,0
50,Llama 3.2 3B Instruct,structured-output,false,true,0.0,0.0,0.0,0.0,8
50,Llama 3.2 3B Instruct,zero-shot,false,true,16.0,0.6,0.1,3.7,0
50,MedGemma 4B,chain-of-thought,false,true,350.0,20.0,25.0,10.0,9
50,MedGemma 4B,few-shot,false,true,350.0,25.0,20.0,10.0,8
50,MedGemma 4B,structured-output,false,true,250.0,18.0,12.0,8.0,9
50,MedGemma 4B,zero-shot,false,true,350.0,20.0,25.0,15.0,8
50,Phi-4-mini 3.8B Instruct,chain-of-thought,false,false,,,,,0
50,Phi-4-mini 3.8B Instruct,few-shot,false,false,,,,,0
50,Phi-4-mini 3.8B Instruct,structured-output,false,false,,,,,0
50,Phi-4-mini 3.8B Instruct,zero-shot,false,false,,,,,0
50,Qwen 2.5 3B Instruct,chain-of-thought,false,false,,,,,0
50,Qwen 2.5 3B Instruct,few-shot,false,true,8.0,0.6,0.5,1.7,0
50,Qwen 2.5 3B Instruct,structured-output,false,true,50.78,6.4,4.3,7.59,0
50,Qwen 2.5 3B Instruct,zero-shot,false,true,0.0,0.0,0.0,0.0,3
