experiment_id,transcript_id,model_name,technique_name,rag_enabled,calories,protein_g,total_fat_g,total_carbohydrate_g,sodium_mg,total_sugars_g,calcium_mg,iron_mg,potassium_mg
637,49,Gemma-SEA-LION v4 4B,structured-output,false,16.0,0.7,0.3,4.0,15.0,2.0,8.0,0.4,160.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,10.0,2.0,0.5,1.0,800.0,0.0,15.0,1.6,30.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,10.0,0.5,0.1,1.0,0.0,0.0,0.0,0.8,30.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,20.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,10.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,120.0,0.5,14.0,0.0,0.0,0.0,0.0,0.0,30.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,8.0,0.3,0.0,1.0,2.0,1.0,2.0,0.2,50.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,5.0,0.4,0.1,1.0,2.0,0.3,10.0,0.2,20.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,80.0,0.8,9.0,0.0,350.0,0.0,0.0,1.2,50.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,45.0,3.0,4.5,2.0,0.0,0.0,15.0,3.6,80.0
637,49,Gemma-SEA-LION v4 4B,structured-output,false,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,30.0,1.0,0.5,6.0,10.0,2.0,15.0,0.4,375.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,200.0,6.0,16.0,3.0,400.0,2.0,250.0,0.3,10.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,30.0,6.0,2.0,4.0,50.0,7.0,80.0,0.2,20.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,30.0,1.0,0.5,7.0,15.0,1.0,5.0,1.4,60.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,280.0,25.0,22.0,0.0,180.0,0.0,40.0,8.0,300.0
638,50,Gemma-SEA-LION v4 4B,structured-output,false,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,328.7,29.6,27.9,3.2,587.0,2.1,17.0,0.5,304.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,3.7,0.5,0.0,4.9,21.0,3.6,0.0,0.0,7.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,58.3,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,28.9,0.1,0.0,5.7,0.0,4.3,0.0,0.0,0.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,3.6,0.3,0.0,0.9,28.0,0.6,1.0,0.1,8.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,3.7,0.3,0.0,0.9,25.0,0.6,1.0,0.2,9.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,4.6,0.3,0.0,1.1,32.0,0.6,2.0,0.1,9.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,24.1,2.6,2.6,0.5,37.0,0.1,4.0,0.3,59.0
643,1,Qwen 2.5 3B Instruct,chain-of-thought,false,156.8,15.8,14.3,0.9,292.0,0.0,2.0,1.4,30.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,168.0,30.9,9.5,2.0,45.0,0.0,15.0,0.6,428.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,9.6,1.6,0.0,1.0,32.0,0.0,0.0,0.0,2.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,423.0,0.0,49.8,0.0,12.0,0.0,0.0,0.0,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,40.0,3.5,0.9,3.6,10.0,2.4,9.0,0.1,7.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,34.0,0.9,0.6,7.0,8.0,4.0,23.0,0.3,5.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,729.0,0.0,61.5,0.0,13.0,0.0,0.0,0.0,2.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,28.0,1.2,0.3,6.0,7.0,4.0,32.0,0.1,17.0
644,1,Qwen 2.5 3B Instruct,structured-output,false,48.0,1.3,0.2,11.0,5.0,6.7,24.0,0.2,18.0
647,6,MedGemma 4B,zero-shot,false,80.0,1.5,0.5,16.0,50.0,1.0,30.0,1.0,600.0
647,6,MedGemma 4B,zero-shot,false,2.0,0.2,0.1,1.0,5.0,0.0,0.0,0.0,0.0
647,6,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
647,6,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,6,MedGemma 4B,zero-shot,false,30.0,3.0,0.5,6.0,5.0,2.0,5.0,0.5,0.0
647,6,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,34.0,3.5,2.6,17.0,490.0,6.0,12.0,0.4,187.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,15.0,2.5,0.2,8.0,7.0,6.0,0.0,0.3,8.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,3.0,0.5,0.1,8.0,2.0,6.0,0.0,0.0,4.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,23.0,1.9,1.5,7.0,4.0,5.0,46.0,1.4,238.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,37.0,3.9,3.2,1.6,150.0,1.4,25.0,0.6,27.0
648,2,Qwen 2.5 3B Instruct,chain-of-thought,false,25.0,3.6,0.9,8.0,7.0,4.0,91.0,0.7,252.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,298.6,34.8,3.7,2.5,101.0,0.0,12.0,0.7,69.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,4.7,1.2,0.1,3.9,68.0,3.4,6.0,0.07,5.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,48.6,2.6,0.0,5.9,13.0,5.4,3.0,0.1,0.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,4.8,1.6,0.0,1.9,27.0,1.4,1.0,0.1,2.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,34.9,4.6,0.4,8.5,12.0,6.7,1.0,0.2,35.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,8.6,1.3,1.0,0.0,2.0,0.0,0.0,0.0,4.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,23.9,2.1,0.4,5.6,18.0,4.7,0.0,0.2,98.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,0.3,0.3,0.0,0.0,12.0,0.0,1.0,0.06,1.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,1.9,1.4,0.0,0.0,37.0,0.0,1.0,0.06,7.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,134.9,3.3,0.8,11.6,23.0,5.8,12.0,0.9,172.0
652,3,Qwen 2.5 3B Instruct,chain-of-thought,false,17.3,1.1,0.4,2.9,8.0,2.4,1.0,0.1,39.0
663,3,MedGemma 4B,chain-of-thought,false,400.0,40.0,20.0,0.0,700.0,0.0,0.0,8.0,600.0
663,3,MedGemma 4B,chain-of-thought,false,15.0,0.0,0.5,10.0,200.0,5.0,0.0,0.0,10.0
663,3,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,120.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3,MedGemma 4B,chain-of-thought,false,20.0,1.0,0.5,5.0,10.0,2.0,0.0,0.5,100.0
663,3,MedGemma 4B,chain-of-thought,false,150.0,4.0,0.5,90.0,80.0,1.0,30.0,1.0,250.0
665,9,MedGemma 4B,zero-shot,false,200.0,25.0,14.0,0.0,150.0,0.0,30.0,4.0,100.0
665,9,MedGemma 4B,zero-shot,false,100.0,4.0,9.0,1.0,200.0,0.0,50.0,0.0,20.0
665,9,MedGemma 4B,zero-shot,false,40.0,1.0,3.5,0.5,90.0,0.0,5.0,0.0,5.0
665,9,MedGemma 4B,zero-shot,false,5.0,0.5,0.5,0.5,10.0,0.0,0.0,0.0,0.0
665,9,MedGemma 4B,zero-shot,false,15.0,1.0,0.5,2.0,200.0,0.0,50.0,0.0,10.0
665,9,MedGemma 4B,zero-shot,false,160.0,4.0,0.3,28.0,75.0,0.1,2.0,0.8,350.0
665,9,MedGemma 4B,zero-shot,false,5.0,0.6,0.2,1.0,10.0,0.2,1.0,0.4,15.0
670,6,MedGemma 4B,few-shot,false,100.0,2.0,0.5,17.0,5.0,0.5,60.0,1.0,400.0
670,6,MedGemma 4B,few-shot,false,170.0,5.0,0.3,35.0,6.0,0.8,100.0,2.0,700.0
670,6,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
670,6,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0
670,6,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,6,MedGemma 4B,few-shot,false,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
670,6,MedGemma 4B,few-shot,false,240.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
672,10,MedGemma 4B,zero-shot,false,140.0,3.5,6.3,27.4,50.0,2.6,70.0,1.4,180.0
672,10,MedGemma 4B,zero-shot,false,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,10,MedGemma 4B,zero-shot,false,30.0,2.0,2.5,4.3,50.0,0.1,40.0,0.5,30.0
672,10,MedGemma 4B,zero-shot,false,100.0,3.7,2.3,18.6,20.0,4.3,20.0,1.5,60.0
672,10,MedGemma 4B,zero-shot,false,20.0,0.0,0.0,5.0,0.0,4.3,0.0,0.0,0.0
672,10,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,10,MedGemma 4B,zero-shot,false,230.0,1.5,26.7,0.0,0.0,0.0,0.0,0.0,0.0
672,10,MedGemma 4B,zero-shot,false,20.0,1.0,0.0,5.0,10.0,3.2,0.0,0.0,0.0
673,6,Qwen 2.5 3B Instruct,chain-of-thought,false,92.34,2.09,0.68,17.98,2.5,6.46,27.0,0.81,364.0
675,7,Qwen 2.5 3B Instruct,chain-of-thought,false,227.0,12.3,0.9,54.6,0.0,9.3,24.0,0.53,267.0
675,7,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,1.4,0.0,2.0,0.0,2.0,0.0,0.0,
679,16,Qwen 2.5 3B Instruct,few-shot,false,186.0,32.4,9.2,1.0,500.0,5.0,80.0,1.5,200.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,20.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,14.0,0.5,0.5,8.5,300.0,4.0,2.0,0.3,20.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,50.0,0.5,0.2,7.5,0.0,4.0,1.0,0.3,20.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,17.8,1.5,0.2,3.4,0.0,2.7,0.0,0.2,4.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,20.8,1.3,0.3,4.9,0.0,2.7,0.0,0.4,8.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,50.0,0.6,0.4,2.7,0.0,0.9,0.0,0.2,15.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,50.0,0.6,0.4,2.7,0.0,0.9,0.0,0.2,15.0
679,16,Qwen 2.5 3B Instruct,few-shot,false,25.7,1.9,0.2,6.3,40.0,2.8,5.0,0.3,45.0
684,24,Qwen 2.5 3B Instruct,zero-shot,false,184.0,42.8,9.7,0.0,214.0,0.0,15.0,0.9,167.0
684,24,Qwen 2.5 3B Instruct,zero-shot,false,16.3,0.7,0.7,4.2,89.0,4.2,5.0,0.1,39.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,7.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,16.7,1.2,0.2,4.3,0.0,2.6,8.0,0.3,197.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,13.7,1.6,0.2,4.5,0.0,2.9,12.0,0.4,358.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,8.7,0.4,0.3,21.6,11.0,13.8,7.0,0.16,254.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,26.4,0.8,0.3,21.7,5.0,3.9,18.0,0.25,467.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.26,0.0,0.0,0.0,0.0,19.0,0.05,13.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,381.0,19.5,40.7,0.0,0.0,0.0,324.0,7.8,13.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,82.0,12.7,7.5,0.0,85.0,0.0,46.0,0.58,92.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,41.0,6.4,2.6,3.4,50.0,2.8,15.0,0.3,12.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,73.0,4.6,2.9,8.5,134.0,7.2,39.0,1.2,251.0
686,8,Qwen 2.5 3B Instruct,structured-output,false,12.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
687,25,Qwen 2.5 3B Instruct,zero-shot,false,97.0,1.0,0.3,21.0,2.0,17.0,84.0,0.35,
687,25,Qwen 2.5 3B Instruct,zero-shot,false,35.0,1.5,0.8,4.0,2.0,3.0,86.0,0.25,
687,25,Qwen 2.5 3B Instruct,zero-shot,false,227.0,7.5,0.6,59.0,13.0,14.0,36.0,0.9,
687,25,Qwen 2.5 3B Instruct,zero-shot,false,70.0,1.5,4.5,6.0,2.0,4.0,9.0,0.2,
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,157.0,2.84,6.84,0.0,159.0,0.0,15.0,0.36,75.0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,74.0,2.59,8.69,1.87,42.0,1.16,3.0,0.14,7.0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,74.0,2.59,8.69,1.87,32.0,1.16,3.0,0.14,7.0
688,9,Qwen 2.5 3B Instruct,chain-of-thought,false,74.0,2.59,8.69,1.87,32.0,1.16,3.0,0.14,7.0
689,9,Qwen 2.5 3B Instruct,structured-output,false,165.0,24.7,7.4,0.0,210.0,0.0,0.0,0.9,
689,9,Qwen 2.5 3B Instruct,structured-output,false,14.0,0.5,0.5,3.2,6.0,2.4,69.0,0.1,
689,9,Qwen 2.5 3B Instruct,structured-output,false,10.0,0.4,0.4,3.5,25.0,3.5,17.0,0.2,
689,9,Qwen 2.5 3B Instruct,structured-output,false,87.0,2.6,1.3,53.0,64.0,9.0,74.0,0.6,
689,9,Qwen 2.5 3B Instruct,structured-output,false,98.0,2.4,14.6,0.0,58.0,0.0,0.0,0.0,
689,9,Qwen 2.5 3B Instruct,structured-output,false,29.0,0.4,0.4,3.5,17.0,2.6,0.0,0.0,
690,26,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,78.0,4.7,1.6,39.0,10.0,8.0,12.0,0.3,6.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,49.0,2.6,0.7,13.0,11.0,7.0,4.0,0.1,3.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,43.0,2.8,0.8,9.0,31.0,2.0,3.0,0.1,25.0
691,10,Qwen 2.5 3B Instruct,chain-of-thought,false,78.0,4.7,1.6,39.0,10.0,8.0,12.0,0.3,6.0
692,10,Qwen 2.5 3B Instruct,structured-output,false,46.0,2.8,0.0,5.3,0.0,4.1,0.0,0.0,
692,10,Qwen 2.5 3B Instruct,structured-output,false,23.0,2.8,0.0,4.5,16.0,3.2,0.0,0.0,
692,10,Qwen 2.5 3B Instruct,structured-output,false,24.0,1.9,0.3,6.4,8.0,3.7,138.0,0.4,
692,10,Qwen 2.5 3B Instruct,structured-output,false,89.0,5.8,0.5,21.4,470.0,5.8,96.0,1.2,
693,27,Qwen 2.5 3B Instruct,zero-shot,false,0.0,4.0,0.0,28.0,0.0,16.0,5.0,0.9,238.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,42.0,3.0,3.0,2.0,19.0,2.0,0.0,0.1,4.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,29.0,6.0,3.0,6.0,12.0,1.0,3.0,0.9,72.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,47.0,6.8,3.9,1.0,71.0,0.0,0.0,0.4,97.0
693,27,Qwen 2.5 3B Instruct,zero-shot,false,218.0,0.0,23.0,0.0,0.0,0.0,0.0,0.1,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,263.0,24.6,9.8,0.0,375.0,0.0,31.0,0.8,75.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,47.0,0.8,0.3,14.5,2.0,3.7,2.0,0.1,45.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,4.6,0.7,0.0,3.9,0.0,2.6,15.0,0.3,42.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,27.0,0.4,0.9,5.8,160.0,2.6,30.0,0.1,197.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,6.3,0.5,0.0,14.8,25.0,11.3,1.0,0.2,6.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,275.0,9.7,26.7,4.8,100.0,2.6,35.0,0.1,85.0
694,11,Qwen 2.5 3B Instruct,chain-of-thought,false,167.5,3.6,9.4,1.8,540.0,1.2,175.0,,44.0
696,28,Qwen 2.5 3B Instruct,zero-shot,false,15.0,1.7,0.4,36.0,0.0,28.0,9.0,0.4,
696,28,Qwen 2.5 3B Instruct,zero-shot,false,16.0,1.4,0.3,2.0,18.0,2.0,3.0,0.2,
696,28,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
699,29,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,165.0,0.0,14.875,0.0,0.0,0.0,0.0,0.0,0.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,320.0,2.45,0.0,96.15,0.0,8.7,36.0,0.7,19.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,485.0,7.15,36.975,24.85,0.0,21.9,27.0,0.8,34.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,492.0,4.65,46.875,0.0,0.0,0.0,13.0,0.2,39.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.26,54.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,63.0,6.375,4.875,0.0,0.0,0.0,8.0,0.4,25.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,94.0,0.0,0.0,27.36,0.0,19.44,8.5,0.36,7.0
699,29,Qwen 2.5 3B Instruct,zero-shot,false,68.524,0.792,3.731,6.857,0.0,5.243,12.0,0.085,6.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,73.0,21.4,4.5,0.0,50.0,0.0,8.0,0.7,153.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,18.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,18.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,18.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,12.0,0.0,0.8,0.0,150.0,0.0,0.0,0.0,0.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,73.0,21.4,4.5,0.0,50.0,0.0,8.0,0.7,153.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,83.0,2.4,4.7,12.2,160.0,8.3,17.0,0.6,94.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,8.7,0.5,0.3,1.9,0.0,0.4,0.0,0.2,13.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,27.6,1.4,3.1,0.0,98.0,0.0,0.0,0.3,6.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,13.6,0.9,0.7,0.0,184.0,0.0,174.0,0.26,54.0
701,13,Qwen 2.5 3B Instruct,structured-output,false,72.4,5.6,6.5,0.0,194.0,0.0,0.0,1.79,28.0
702,30,Qwen 2.5 3B Instruct,zero-shot,false,60.0,0.6,0.3,12.0,1.0,9.0,1.0,0.0,
702,30,Qwen 2.5 3B Instruct,zero-shot,false,187.5,4.7,19.0,2.0,6.0,1.5,3.0,0.0,
705,31,Qwen 2.5 3B Instruct,zero-shot,false,329.0,1.7,4.6,51.8,392.0,2.3,0.4,0.1,534.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,14.8,1.2,0.2,3.9,14.0,1.6,70.0,0.4,250.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,49.8,2.4,10.3,13.4,209.0,6.5,137.0,0.4,265.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,24.9,1.5,0.6,5.7,123.0,2.3,74.0,0.2,153.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,216.0,23.4,8.4,2.9,415.0,1.5,18.0,0.6,349.0
705,31,Qwen 2.5 3B Instruct,zero-shot,false,20.0,2.4,1.3,1.9,527.0,0.9,137.0,0.4,265.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,204.0,38.0,8.0,5.0,44.0,2.0,13.0,0.6,97.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,5.67,0.0,0.3,0.0,8.0,0.0,0.0,0.0,2.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,0.57,0.0,0.0,0.0,24.0,0.0,0.0,0.14,0.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,0.39,0.0,0.0,0.0,4.0,0.0,0.0,0.07,2.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,37.62,3.7,0.0,5.8,19.0,4.3,10.0,0.15,9.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,0.39,0.2,0.0,0.0,4.0,0.0,0.0,0.03,1.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,38.65,4.5,7.5,0.0,11.0,0.0,23.0,0.1,6.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,4.2,2.6,0.0,5.0,18.0,4.3,11.0,0.35,19.0
706,15,Qwen 2.5 3B Instruct,chain-of-thought,false,36.87,2.5,0.5,7.9,24.0,2.6,48.0,0.29,171.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,126.0,31.8,9.8,0.0,74.0,0.0,46.0,0.7,276.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,632.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,
707,15,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
707,15,Qwen 2.5 3B Instruct,structured-output,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
707,15,Qwen 2.5 3B Instruct,structured-output,false,67.0,2.5,0.4,23.8,19.0,4.6,47.0,0.3,198.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,38.0,0.0,0.0,2.4,0.0,1.6,0.0,0.0,
707,15,Qwen 2.5 3B Instruct,structured-output,false,16.0,3.4,0.5,2.9,81.0,1.5,17.0,0.2,96.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,89.0,0.0,0.4,6.7,51.0,2.4,13.0,0.1,79.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,418.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,
707,15,Qwen 2.5 3B Instruct,structured-output,false,36.0,3.1,0.4,9.7,18.0,0.0,26.0,0.4,179.0
707,15,Qwen 2.5 3B Instruct,structured-output,false,418.0,0.0,46.7,0.0,0.0,0.0,0.0,0.0,
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,189.5,14.6,13.5,0.0,58.0,0.0,3.0,0.48,59.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,174.6,0.0,48.3,0.0,0.0,0.0,0.0,0.0,16.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,19.6,0.86,0.3,7.4,215.0,3.9,0.0,0.045,12.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,24.5,0.19,0.1,6.5,78.0,4.2,0.0,0.035,7.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,17.3,0.95,0.1,4.6,0.0,1.8,0.0,0.045,2.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,4.5,0.25,0.2,1.4,13.0,1.1,0.0,0.013,8.0
709,16,Qwen 2.5 3B Instruct,chain-of-thought,false,189.5,14.6,13.5,0.0,58.0,0.0,3.0,0.48,59.0
710,16,Qwen 2.5 3B Instruct,structured-output,false,364.0,30.8,19.8,0.0,145.0,0.0,0.0,0.7,
710,16,Qwen 2.5 3B Instruct,structured-output,false,26.0,0.0,2.7,1.0,5.0,1.0,0.0,0.0,
710,16,Qwen 2.5 3B Instruct,structured-output,false,46.0,0.0,0.2,3.8,195.0,2.4,0.0,0.0,
710,16,Qwen 2.5 3B Instruct,structured-output,false,27.0,0.0,0.2,3.4,95.0,2.7,0.0,0.0,
