experiment_id,transcript_id,model_name,technique_name,rag_enabled,name_original,name_en,is_hallucinated
492,10,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,1
494,9,Qwen 2.5 3B Instruct,few-shot,0,salmon,salmon,0
494,9,Qwen 2.5 3B Instruct,few-shot,0,rice,rinsed sushi rice,0
494,9,Qwen 2.5 3B Instruct,few-shot,0,minyak,cooking oil,1
494,9,Qwen 2.5 3B Instruct,few-shot,0,cream cheese,cream cheese,0
494,9,Qwen 2.5 3B Instruct,few-shot,0,mayo,mayonnaise,1
494,9,Qwen 2.5 3B Instruct,few-shot,0,sriracha sauce,sriaracha sauce,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,daging,beef,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,minyak bijan,sesame oil,0
499,16,Gemma-SEA-LION v4 4B,few-shot,0,kicap masin,soy sauce,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,sos tiram mahsuri,fish sauce,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,tapioka,cornstarch,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,halia,ginger,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,kicap manis pedas,sweet chili sauce,1
499,16,Gemma-SEA-LION v4 4B,few-shot,0,broccoli,broccoli,0
501,18,Gemma-SEA-LION v4 4B,few-shot,0,daging syabu-syabu,beef,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,glass noodle,glass noodles,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,sayur lengkap,mixed vegetables,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,carrot,carrot,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,capsicum,bell pepper,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,mushroom,mushrooms,1
501,18,Gemma-SEA-LION v4 4B,few-shot,0,bawang holland,onion,0
501,18,Gemma-SEA-LION v4 4B,few-shot,0,butter,butter,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam bagian thigh,Chicken Thigh Meat,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,sos tiram,Soy Sauce,1
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak bijan,Sesame Oil,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung jagung,Cornstarch,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,garam,Salt,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,black pepper,Black Pepper,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun bawang,Scallions,1
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,kurma merah,Red Dates,0
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,halia,Galangal,1
503,1,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,Garlic,0
504,20,Gemma-SEA-LION v4 4B,few-shot,0,ais,ice,0
504,20,Gemma-SEA-LION v4 4B,few-shot,0,suju,soda,1
504,20,Gemma-SEA-LION v4 4B,few-shot,0,air cincau,cane sugar water,0
504,20,Gemma-SEA-LION v4 4B,few-shot,0,cincau,cane sugar,1
504,20,Gemma-SEA-LION v4 4B,few-shot,0,buan naga,dragon fruit,1
504,20,Gemma-SEA-LION v4 4B,few-shot,0,laici,roundies,1
504,20,Gemma-SEA-LION v4 4B,few-shot,0,sagu,sago pearls,1
504,20,Gemma-SEA-LION v4 4B,few-shot,0,susu pekat,condensed milk,1
506,21,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,beef,beef,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,mie sedap mie goreng perisa asli,Mee Sedap Fried Noodles Flavor Original,1
506,21,Gemma-SEA-LION v4 4B,few-shot,0,telur kuning,egg yolk,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,mayo,mayonnaise,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,bawang merah,red onion,0
506,21,Gemma-SEA-LION v4 4B,few-shot,0,daun bawang,scallions,1
506,21,Gemma-SEA-LION v4 4B,few-shot,0,chili oil favorite korang,favorite chili oil,0
513,6,Gemma-SEA-LION v4 4B,chain-of-thought,0,kentang,Potato,0
513,6,Gemma-SEA-LION v4 4B,chain-of-thought,0,garlic powder,Garlic Powder,0
513,6,Gemma-SEA-LION v4 4B,chain-of-thought,0,garam,Salt,0
513,6,Gemma-SEA-LION v4 4B,chain-of-thought,0,pepper,Black Pepper,0
513,6,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung jagung,Corn Flour,1
514,10,Qwen 2.5 3B Instruct,few-shot,0,tepung,flour,0
514,10,Qwen 2.5 3B Instruct,few-shot,0,air,water,0
514,10,Qwen 2.5 3B Instruct,few-shot,0,seaweed,sea lettuce,1
514,10,Qwen 2.5 3B Instruct,few-shot,0,japchae,japchae (glass noodles),1
514,10,Qwen 2.5 3B Instruct,few-shot,0,cooking oil,vegetable oil,1
517,26,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
517,26,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,1
517,26,Gemma-SEA-LION v4 4B,few-shot,0,daun bawang,scallions,1
517,26,Gemma-SEA-LION v4 4B,few-shot,0,chilli flakes,chili flakes,1
519,27,Gemma-SEA-LION v4 4B,few-shot,0,oat,rolled oats,0
519,27,Gemma-SEA-LION v4 4B,few-shot,0,ayam,chicken,1
519,27,Gemma-SEA-LION v4 4B,few-shot,0,minyak bijan,sesame oil,1
519,27,Gemma-SEA-LION v4 4B,few-shot,0,kicap manis,sweet soy sauce,1
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,salmon,Salmon,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,salt,Salt,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,pepper,Pepper,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,cream cheese,Cream Cheese,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,kewpie mayo,Kewpie Mayo,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,sriracha sauce,Sriracha Sauce,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,jasmine rice,Jasmine Rice,0
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,seaweed,Seaweed,1
520,9,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun bawang,Green Onions,1
521,28,Gemma-SEA-LION v4 4B,few-shot,0,strawberry,strawberries,1
521,28,Gemma-SEA-LION v4 4B,few-shot,0,gula,sugar,0
521,28,Gemma-SEA-LION v4 4B,few-shot,0,matcha,matcha powder,1
521,28,Gemma-SEA-LION v4 4B,few-shot,0,oat milk,oat milk,1
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung,Flour,0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,air,Water,0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,seaweed,Seaweed (Kombu),0
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,japchae,Glass Noodles (Bean Thread),1
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,adunan tepung,Flour Batter,1
522,10,Gemma-SEA-LION v4 4B,chain-of-thought,0,sweet chili sauce,Sweet Chili Sauce,1
525,30,Gemma-SEA-LION v4 4B,few-shot,0,strawberry,strawberry,0
525,30,Gemma-SEA-LION v4 4B,few-shot,0,fresh cream,whipping cream,0
525,30,Gemma-SEA-LION v4 4B,few-shot,0,gula,sugar,0
527,31,Gemma-SEA-LION v4 4B,few-shot,0,fries,frozen fries,1
527,31,Gemma-SEA-LION v4 4B,few-shot,0,bawang holland,onion,0
527,31,Gemma-SEA-LION v4 4B,few-shot,0,pickle,pickles,0
527,31,Gemma-SEA-LION v4 4B,few-shot,0,mayo,mayonnaise,0
527,31,Gemma-SEA-LION v4 4B,few-shot,0,tomato pes,tomato puree,1
527,31,Gemma-SEA-LION v4 4B,few-shot,0,minced beef,ground beef,1
529,32,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,seichuan chilli pepper,Sichuan chili peppers,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,daun salam,bay leaves,1
529,32,Gemma-SEA-LION v4 4B,few-shot,0,bawang besar,onion,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,halia,ginger,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,chilli flakes,chili flakes,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,ajinomoto,Ajinomoto (MSG),0
529,32,Gemma-SEA-LION v4 4B,few-shot,0,gula,sugar,0
531,33,Gemma-SEA-LION v4 4B,few-shot,0,biskut Julie's Cheese Cracker,Julie's Cheese Cracker,1
531,33,Gemma-SEA-LION v4 4B,few-shot,0,madu,honey,0
531,33,Gemma-SEA-LION v4 4B,few-shot,0,hazelnut spread,hazelnuts spread,1
531,33,Gemma-SEA-LION v4 4B,few-shot,0,pisang,banana,0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,daging,beef,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak bijan,sesame oil,0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap masin,salty soy sauce,0
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,sos tiram mahsuri,mahsuri oyster sauce,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung jagung,cornstarch,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,garlic,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,halia,ginger,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap manis pedas dari mahsuri,sweet chili sauce from mahsuri,1
534,16,Gemma-SEA-LION v4 4B,chain-of-thought,0,broccoli,broccoli,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,ayam,chicken nibbles,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,tepung pedas bonechef,spicy flour,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,kewpi mayo,mayo,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,yogurt,yogurt,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,tomato sauce,tomato sauce,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,pepper,pepper,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,garlic powder,garlic powder,0
536,35,Gemma-SEA-LION v4 4B,few-shot,0,Worcestershire sauce,Worcestershire sauce,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,peanut butter,peanut butter,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,kicap masin,soy sauce,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,kicap manis,sweet soy sauce,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,madu,honey,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,halia,ginger,0
540,37,Gemma-SEA-LION v4 4B,few-shot,0,cili flakes,chili flakes,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,bawang holland,onion,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,olive oil,olive oil,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,garam,salt,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,air,water,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,cooking cream,cooking cream,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,butter,butter,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,keju parmesan,parmesan cheese,0
542,38,Gemma-SEA-LION v4 4B,few-shot,0,minyak cili,chili oil,0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,ais,ice,0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,suju,soy milk,1
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,cincau,black glutinous rice flour,0
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,buan naga,dragon fruit,1
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,laici,round melon balls,1
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,sagu,palm sugar,1
543,20,Gemma-SEA-LION v4 4B,chain-of-thought,0,susu pekat,condensed milk,1
544,39,Gemma-SEA-LION v4 4B,few-shot,0,telur,egg,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,nasi,rice,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,bawang besar,onion,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,cili,chili peppers,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,ikan bilis,dried anchovies,0
544,39,Gemma-SEA-LION v4 4B,few-shot,0,cube ayam,chicken cube,1
548,41,Gemma-SEA-LION v4 4B,few-shot,0,peanut butter,peanut butter,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,kicap masin,soy sauce,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,kicap manis,sweet soy sauce,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,madu,honey,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,halia,ginger,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,chilli flakes,chili flakes,0
548,41,Gemma-SEA-LION v4 4B,few-shot,0,jus lemon,lemon juice,0
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam bagian kepak,Chicken Wings,0
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,0,rempah ayam madu Emasauce,Honey Madu Emasauce Spice Mix,1
553,24,Gemma-SEA-LION v4 4B,chain-of-thought,0,air,Water,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,ayam paha,chicken thigh,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,serbuk cajun,cajun seasoning,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,bawang holland,Holland onion,1
559,46,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,minyak,cooking oil,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,butter,butter,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,paprika,paprika,0
559,46,Gemma-SEA-LION v4 4B,few-shot,0,cooking cream,cooking cream,0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak panas,Hot Oil,1
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,Garlic,0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun bawang,Spring Onion,1
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,chili flakes,Chilli Flakes,1
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap masin,Salted Soy Sauce,0
560,26,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap manis,Sweet Soy Sauce,1
563,48,Gemma-SEA-LION v4 4B,few-shot,0,timun,cucumber,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,sambal,chili paste,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,kicap manis,sweet soy sauce,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,telur,egg,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,tomato,tomato,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,white pepper,white pepper,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,lemon juice,lemon juice,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,daun bawang,scallion/green onion,0
563,48,Gemma-SEA-LION v4 4B,few-shot,0,bawang goreng,fried shallots,0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,oat,rolled oats,0
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam,chicken,1
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap manis,sweet soy sauce,1
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak bijan,sesame oil,1
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,garlic,1
564,27,Gemma-SEA-LION v4 4B,chain-of-thought,0,chili oil,chili oil,1
566,49,Gemma-SEA-LION v4 4B,few-shot,0,timun,cucumber,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,kicap masin,soy sauce,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,bawang putih,garlic,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,gula,sugar,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,sesame oil,sesame oil,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,lemon juice,lemon juice,1
566,49,Gemma-SEA-LION v4 4B,few-shot,0,daun bawang,scallion,1
566,49,Gemma-SEA-LION v4 4B,few-shot,0,chili oil,chili oil,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,sesame seed,sesame seeds,0
566,49,Gemma-SEA-LION v4 4B,few-shot,0,msg,msg,0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,0,strawberry,strawberries,1
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,0,gula,sugar,0
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,0,matcha,matcha powder,1
567,28,Gemma-SEA-LION v4 4B,chain-of-thought,0,oat milk,oat milk,1
568,6,Gemma-SEA-LION v4 4B,structured-output,0,kentang,Potato,0
568,6,Gemma-SEA-LION v4 4B,structured-output,0,garlic powder,Garlic Powder,0
568,6,Gemma-SEA-LION v4 4B,structured-output,0,garam,Salt,0
568,6,Gemma-SEA-LION v4 4B,structured-output,0,pepper,Pepper,0
568,6,Gemma-SEA-LION v4 4B,structured-output,0,tepung jagung,Corn Flour,1
569,50,Gemma-SEA-LION v4 4B,few-shot,0,timun,cucumber,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,krim cheese,cream cheese,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,yogurt,yogurt,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,bawang merah,red onion,1
569,50,Gemma-SEA-LION v4 4B,few-shot,0,garam,salt,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,pepper,black pepper,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,garlic powder,garlic powder,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,smoked salmon,smoked salmon,0
569,50,Gemma-SEA-LION v4 4B,few-shot,0,MSG,MSG,0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,ramekin,ramekin,1
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung serba guna,all-purpose flour,1
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,dark chocolate,dark chocolate,1
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,butter,butter,1
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,telur,eggs,1
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,gula,sugar,0
570,29,Gemma-SEA-LION v4 4B,chain-of-thought,0,garam,salt,1
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,0,strawberry,strawberries,1
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,0,fresh cream,whipping cream,0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,0,gula,sugar,0
573,30,Gemma-SEA-LION v4 4B,chain-of-thought,0,roti,bread,0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,fries,Frozen Fries,1
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,sauce,Mayonnaise,0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,pickle,Pickle,0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang holland,Holland Onion,1
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,tomato pes,Tomato Paste,0
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,chilli padi,Chili Peppers,1
575,31,Gemma-SEA-LION v4 4B,chain-of-thought,0,cheese sauce instant,Instant Cheese Sauce,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,salmon,Salmon,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,garam,Salt,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,pepper,Black Pepper,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,ketam,Crab Meat,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,cream cheese,Cream Cheese,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,kewpie mayo,Kewpie Mayo,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,sriracha sauce,Sriracha Sauce,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,jasmine rice,Jasmine Rice,0
576,9,Gemma-SEA-LION v4 4B,structured-output,0,seaweed,Seaweed Sheets,1
576,9,Gemma-SEA-LION v4 4B,structured-output,0,daun bawang,Green Onions,1
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak,Oil,0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,seichuan chilli pepper,Sichuan Chilli Pepper,1
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun salam,Bay Leaf,0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang besar,Large Onion,0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,halia,Ginger,0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,chilli flakes,Chilli Flakes,1
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,Garlic,0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,ajinomoto,Ajinomoto (MSG),0
577,32,Gemma-SEA-LION v4 4B,chain-of-thought,0,gula,Sugar,0
578,10,Gemma-SEA-LION v4 4B,structured-output,0,tepung,flour,0
578,10,Gemma-SEA-LION v4 4B,structured-output,0,air,water,0
578,10,Gemma-SEA-LION v4 4B,structured-output,0,seaweed,seaweed,0
578,10,Gemma-SEA-LION v4 4B,structured-output,0,japchae,japchae noodles,1
578,10,Gemma-SEA-LION v4 4B,structured-output,0,minyak,oil,1
578,10,Gemma-SEA-LION v4 4B,structured-output,0,sweet chili sauce,sweet chili sauce,1
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,0,biskut Julie's Cheese Cracker,Julie's Cheese Crackers,0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,0,madu,Honey,0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,0,hazelnut spread,Hazelnut Spread,0
579,33,Gemma-SEA-LION v4 4B,chain-of-thought,0,pisang,Banana,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam,chicken,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,tepung pedas bonechef,spicy flour,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,kewpi mayo,kewpie mayonnaise,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,yogurt,yogurt,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,tomato sauce,tomato sauce,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,pepper,pepper,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,garlic powder,garlic powder,0
583,35,Gemma-SEA-LION v4 4B,chain-of-thought,0,Worcestershire sauce,Worcestershire sauce,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,telur,eggs,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang besar,large onion,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,garlic,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,cili,chili peppers,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,ikan bilis,dried anchovies,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,minyak,oil,0
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam cube,chicken cube,1
591,39,Gemma-SEA-LION v4 4B,chain-of-thought,0,nasi semalam,leftover rice,1
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,peanut butter,Peanut Butter,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap masin,Dark Soy Sauce,1
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap manis,Light Soy Sauce,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,madu,Honey,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,Garlic,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,halia,Ginger,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,chilli flakes,Chili Flakes,0
595,41,Gemma-SEA-LION v4 4B,chain-of-thought,0,mee wantan,Wonton Noodles,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,ais,ice,0
599,20,Gemma-SEA-LION v4 4B,structured-output,0,suju,soda,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,air cincau,cincau water,0
599,20,Gemma-SEA-LION v4 4B,structured-output,0,cincau,cincau cubes,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,buan naga,dragon fruit,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,laici,round melon balls,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,sagu,sago pearls,1
599,20,Gemma-SEA-LION v4 4B,structured-output,0,susu pekat,thickened milk,1
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,ayam paha,Chicken Thighs,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,serbuk cajun,Cajun Seasoning,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang holland,Holland Onion,1
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,Garlic,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,butter,Butter,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,paprika,Paprika,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,creme masak,Cooking Cream,0
604,46,Gemma-SEA-LION v4 4B,chain-of-thought,0,nasi semalam,Leftover Rice,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,timun,cucumber,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,sambal,Sambal,1
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap manis,sweet soy sauce,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,telur,egg,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,tomato,tomato,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun bawang,scallion/green onion,0
607,48,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang goreng,fried shallots,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,timun,cucumber,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,kicap masin,salty soy sauce,1
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,bawang putih,garlic,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,gula,sugar,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,sesame oil,sesame oil,0
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,lemon juice,lemon juice,1
609,49,Gemma-SEA-LION v4 4B,chain-of-thought,0,daun bawang potong je,"scallions, chopped",1
